date,flair,topic-1,topic-2,topic-3,topic-4,topic-5,topic-6,topic-7,topic-8,topic-9,topic-10,topic-11,topic-12,topic-13,topic-14,topic-15,topic-16,topic-17,topic-18,topic-19,topic-20,topic-21,topic-22,topic-23,topic-24,topic-25
2017-01-31,AskIndia,0.4012054080469131,0.7368050668543279,0.08699134892662608,0.3002040221509764,0.2867956265769554,0.4325821943110454,0.289041095890411,0.5243243243243243,0.2566598360655738,0.7757812500000001,0.3055555555555556,0.381549815498155,0.6291666666666667,0.5048076923076923,0.36379018612521147,0.7468354430379748,0.3178654292343387,0.4608819345661451,0.31666666666666665,0.2457142857142857,0.49484536082474223,0.7777777777777779,0.5497630331753555,0.2719101123595506,0.7133956386292835
2017-02-28,AskIndia,0.36813813324645706,0.7058409570724842,0.08699134892662608,0.2765957446808511,0.28259041211101765,0.412264499445881,0.2808219178082192,0.43783783783783786,0.20389344262295084,0.70625,0.31818181818181823,0.3896678966789668,0.425,0.40865384615384615,0.4179357021996616,0.7075949367088608,0.21925754060324826,0.41109530583214793,0.325,0.24214285714285713,0.3505154639175258,0.8034188034188035,0.5260663507109005,0.2449438202247191,0.660436137071651
2017-03-31,AskIndia,0.36585763153608075,0.6629134412385644,0.08522909323934635,0.26814339842611484,0.2994112699747687,0.4056150720354636,0.2434931506849315,0.3891891891891892,0.25,0.7039062500000001,0.24494949494949497,0.36678966789667894,0.5375,0.3701923076923077,0.3925549915397631,0.6468354430379747,0.30974477958236657,0.4210526315789474,0.225,0.2457142857142857,0.3350515463917526,0.7236467236467238,0.6635071090047393,0.2696629213483146,0.6355140186915887
2017-04-30,AskIndia,0.3593419123635771,0.6474313863476425,0.08474847805190644,0.2815505683474206,0.25735912531539107,0.4181751015884743,0.2996575342465754,0.48648648648648646,0.24334016393442626,0.7078125000000001,0.2702020202020202,0.37933579335793355,0.5166666666666667,0.3221153846153846,0.3485617597292724,0.659493670886076,0.2819025522041763,0.45803698435277385,0.23333333333333334,0.2207142857142857,0.3350515463917526,0.7521367521367522,0.5497630331753555,0.22022471910112362,0.6012461059190031
2017-05-31,AskIndia,0.4059293044469783,0.824771287825475,0.08667093880166613,0.3139026522879627,0.33725820016820857,0.46472109346139634,0.3232876712328767,0.4918918918918919,0.2607581967213115,0.77890625,0.39898989898989906,0.4199261992619926,0.5833333333333334,0.5288461538461539,0.40947546531302875,0.7430379746835444,0.3167053364269141,0.5334281650071124,0.3833333333333333,0.24999999999999997,0.5515463917525772,0.7834757834757836,0.6208530805687204,0.3550561797752809,0.7757009345794392
2017-06-30,AskIndia,0.38703371884671767,0.6474313863476425,0.08715155398910605,0.28825415330807347,0.3061396131202691,0.4218692279275951,0.25239726027397263,0.41621621621621624,0.2638319672131148,0.7328125000000001,0.2424242424242425,0.3328413284132841,0.6041666666666667,0.3701923076923077,0.33671742808798644,0.7126582278481013,0.2981438515081206,0.40682788051209107,0.3,0.2592857142857143,0.3247422680412371,0.7264957264957266,0.7203791469194313,0.2651685393258427,0.7133956386292835
2017-07-31,AskIndia,0.36585763153608075,0.6002814919071077,0.08170458186478692,0.27018361993587875,0.2926829268292683,0.41189508681196896,0.2568493150684932,0.43783783783783786,0.2515368852459017,0.67734375,0.3156565656565657,0.3261992619926199,0.5333333333333333,0.3798076923076923,0.36717428087986465,0.659493670886076,0.3329466357308584,0.4082503556187767,0.23333333333333334,0.24071428571428571,0.288659793814433,0.6296296296296298,0.6824644549763034,0.22247191011235956,0.5950155763239875
2017-08-31,AskIndia,0.45496009122006836,0.7719915552427867,0.1087792374239026,0.34363159428737977,0.3431455004205214,0.4850387883265607,0.33835616438356164,0.5135135135135136,0.2832991803278689,0.8210937500000001,0.31313131313131315,0.4376383763837638,0.5583333333333333,0.4807692307692307,0.44839255499153974,0.7025316455696203,0.41415313225058,0.5177809388335705,0.3333333333333333,0.30714285714285716,0.5721649484536082,0.8461538461538463,0.8530805687203792,0.35730337078651686,0.660436137071651
2017-09-30,AskIndia,0.4704349242547646,0.812807881773399,0.11214354373598205,0.3564558437773244,0.36501261564339776,0.504617657923901,0.3339041095890411,0.5783783783783785,0.30993852459016397,0.8921875,0.3358585858585859,0.4236162361623616,0.8375,0.5240384615384616,0.49069373942470385,0.859493670886076,0.4976798143851508,0.523470839260313,0.5083333333333333,0.28214285714285714,0.4329896907216495,0.9173789173789175,0.9146919431279621,0.3820224719101124,0.9657320872274143
2017-10-31,AskIndia,0.37970353477765106,0.7276565798733287,0.0855495033643063,0.2911687554648791,0.28259041211101765,0.43369043221278164,0.2928082191780822,0.6216216216216217,0.24590163934426235,0.73359375,0.32323232323232326,0.39261992619926195,0.7916666666666667,0.4326923076923077,0.43316412859560066,0.7544303797468355,0.36426914153132245,0.42247510668563304,0.31666666666666665,0.235,0.5,0.7977207977207978,0.6492890995260664,0.24269662921348317,0.8535825545171339
