date,flair,topic-1,topic-2,topic-3,topic-4,topic-5,topic-6,topic-7,topic-8,topic-9,topic-10,topic-11,topic-12,topic-13,topic-14,topic-15,topic-16,topic-17,topic-18,topic-19,topic-20,topic-21,topic-22,topic-23,topic-24,topic-25
2017-08-31,Science/Technology,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.2,0.1,0.1,0.1,0.0,0.6,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.0,0.2
2017-09-30,Science/Technology,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.2,0.1,0.1,0.0,0.5,0.5,0.1,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1
2017-10-31,Science/Technology,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.5,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1
2017-11-30,Science/Technology,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.2,0.1,0.1,0.1,0.0,0.4,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.2
2017-12-31,Science/Technology,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.2,0.1,0.1,0.1,0.0,0.3,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.2
2018-01-31,Science/Technology,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.2,0.2,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1
2018-02-28,Science/Technology,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.2,0.2,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.2
2018-03-31,Science/Technology,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1
2018-04-30,Science/Technology,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.2,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.2
2018-05-31,Science/Technology,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2018-06-30,Science/Technology,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1
2018-07-31,Science/Technology,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.2,0.1,0.0,0.2,0.0,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.2
2018-08-31,Science/Technology,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.2,0.1,0.1,0.1,0.0,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1
2018-09-30,Science/Technology,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.2,0.3,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2018-10-31,Science/Technology,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.3,0.1,0.0,0.1,0.0,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.2
2018-11-30,Science/Technology,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.3,0.1,0.1,0.1,0.0,0.4,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.2
2018-12-31,Science/Technology,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
2019-01-31,Science/Technology,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.2,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1
2019-02-28,Science/Technology,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.3,0.2,0.0,0.1,0.1,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.2
2019-03-31,Science/Technology,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
2019-04-30,Science/Technology,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1
2019-05-31,Science/Technology,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1
2019-06-30,Science/Technology,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.2,0.0,0.1
2019-07-31,Science/Technology,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
2019-08-31,Science/Technology,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.2,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2
2019-09-30,Science/Technology,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.3,0.1,0.1,0.1,0.0,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
2019-10-31,Science/Technology,0.0,0.1,0.0,0.0,0.1,0.2,0.0,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.2,0.0,0.1,0.2
2019-11-30,Science/Technology,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2019-12-31,Science/Technology,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1
2020-01-31,Science/Technology,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1
2020-02-29,Science/Technology,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.2,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1
2020-03-31,Science/Technology,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.2
2020-04-30,Science/Technology,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1
2017-01-31,[R]eddiquette,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1
2017-02-28,[R]eddiquette,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.2,0.1,0.1
2017-03-31,[R]eddiquette,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1
2017-04-30,[R]eddiquette,0.1,0.2,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.3,0.2,0.1,0.1,0.1
2017-05-31,[R]eddiquette,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1
2017-06-30,[R]eddiquette,0.1,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.0,0.1,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.2,0.2,0.1,0.1
2017-07-31,[R]eddiquette,0.1,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.2,0.1,0.1,0.1,0.0,0.1,0.2
2017-08-31,[R]eddiquette,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2017-09-30,[R]eddiquette,0.1,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1
2017-10-31,[R]eddiquette,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2017-11-30,[R]eddiquette,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.2,0.0,0.1
2017-12-31,[R]eddiquette,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2018-01-31,[R]eddiquette,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1
2018-02-28,[R]eddiquette,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1
2018-03-31,[R]eddiquette,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1
2018-04-30,[R]eddiquette,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2018-05-31,[R]eddiquette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-30,[R]eddiquette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1
2018-07-31,[R]eddiquette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-31,[R]eddiquette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-30,[R]eddiquette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-31,[R]eddiquette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-30,[R]eddiquette,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1
2018-12-31,[R]eddiquette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
2019-01-31,[R]eddiquette,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1
2019-02-28,[R]eddiquette,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.2
2019-03-31,[R]eddiquette,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.1,0.2
2019-04-30,[R]eddiquette,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0
2019-05-31,[R]eddiquette,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
2019-06-30,[R]eddiquette,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
2019-07-31,[R]eddiquette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-31,[R]eddiquette,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2019-09-30,[R]eddiquette,0.2,0.3,0.0,0.2,0.2,0.3,0.1,0.4,0.2,0.3,0.2,0.1,0.2,0.2,0.2,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.4
